DATE,GPS_TIME,GPS_FIX,WGS84_LON,WGS84_LAT,WGS84_ALT,WGS84_HAE,SPEED_KPH,STATION_ID,REMARK,AUX_X0,AUX_X1,AUX_X2,AUX_X3,AUX_X4,AUX_X5,AUX_X6,AUX_X7,AUX_X8,AUX_X9,AUX_X10,AUX_X11,AUX_X12
20230823,105656.08,,,,,,,,,$PDLM2,120154,+180.2,+6.44,+103.0,+0.44,,,,,,,
20230823,105656.09,,,,,,,,,$PDLM4,120154,+186.1,+30.09,+172.5,+6.93,,,,,,,
20230823,105656.26,,,,,,,,,$PDLM1,120154,+156.7,+2.13,+59.7,+0.17,,,,,,,
20230823,105656.28,,,,,,,,,$PDLM2,120154,+180.4,+6.43,+103.7,+0.51,,,,,,,
20230823,105656.3,,,,,,,,,$PDLM4,120154,+186.4,+30.11,+172.5,+7.23,,,,,,,
20230823,105656.46,,,,,,,,,$PDLM1,120154,+156.5,+2.12,+59.9,+0.18,,,,,,,
20230823,105656.48,,,,,,,,,$PDLM2,120154,+180.6,+6.43,+104.1,+0.55,,,,,,,
20230823,105656.51,,,,,,,,,$PDLM4,120154,+186.6,+30.20,+172.5,+7.49,,,,,,,
20230823,105656.66,,,,,,,,,$PDLM1,120154,+156.5,+2.12,+60.0,+0.18,,,,,,,
20230823,105656.68,,,,,,,,,$PDLM2,120154,+180.6,+6.44,+104.2,+0.54,,,,,,,
20230823,105656.71,,,,,,,,,$PDLM4,120154,+186.4,+30.22,+172.5,+7.48,,,,,,,
20230823,105656.86,,,,,,,,,$PDLM1,120155,+156.1,+2.13,+60.0,+0.18,,,,,,,
20230823,105656.89,,,,,,,,,$PDLM2,120155,+181.0,+6.43,+104.0,+0.54,,,,,,,
20230823,105656.91,,,,,,,,,$PDLM4,120155,+186.3,+30.15,+172.8,+7.38,,,,,,,
20230823,105657,42406,2.8147493,51.1388007,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105657.06,,,,,,,,,$PDLM1,120155,+156.0,+2.12,+59.9,+0.18,,,,,,,
20230823,105657.08,,,,,,,,,$PDLM2,120155,+181.3,+6.42,+104.1,+0.56,,,,,,,
20230823,105657.11,,,,,,,,,$PDLM4,120155,+186.4,+30.08,+173.0,+7.39,,,,,,,
20230823,105657.26,,,,,,,,,$PDLM1,120155,+156.9,+2.11,+59.8,+0.18,,,,,,,
20230823,105657.29,,,,,,,,,$PDLM2,120155,+181.8,+6.40,+103.9,+0.59,,,,,,,
20230823,105657.31,,,,,,,,,$PDLM4,120155,+186.8,+29.95,+172.3,+7.48,,,,,,,
20230823,105657.46,,,,,,,,,$PDLM1,120155,+158.4,+2.11,+59.5,+0.19,,,,,,,
20230823,105657.48,,,,,,,,,$PDLM2,120155,+183.4,+6.32,+103.3,+0.68,,,,,,,
20230823,105657.51,,,,,,,,,$PDLM4,120155,+187.7,+29.62,+171.0,+7.72,,,,,,,
20230823,105657.66,,,,,,,,,$PDLM1,120155,+157.5,+2.12,+59.7,+0.18,,,,,,,
20230823,105657.69,,,,,,,,,$PDLM2,120155,+182.0,+6.38,+104.0,+0.62,,,,,,,
20230823,105657.72,,,,,,,,,$PDLM4,120155,+187.1,+29.80,+171.9,+7.63,,,,,,,
20230823,105657.86,,,,,,,,,$PDLM1,120156,+156.7,+2.12,+60.0,+0.17,,,,,,,
20230823,105657.89,,,,,,,,,$PDLM2,120156,+181.1,+6.46,+104.8,+0.56,,,,,,,
20230823,105657.92,,,,,,,,,$PDLM4,120156,+186.5,+30.04,+172.7,+7.41,,,,,,,
20230823,105658,42406,2.8147493,51.1388007,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105658.06,,,,,,,,,$PDLM1,120156,+156.8,+2.12,+60.0,+0.17,,,,,,,
20230823,105658.08,,,,,,,,,$PDLM2,120156,+180.9,+6.46,+104.7,+0.54,,,,,,,
20230823,105658.09,,,,,,,,,$PDLM4,120156,+186.5,+30.02,+173.0,+7.33,,,,,,,
20230823,105658.26,,,,,,,,,$PDLM1,120156,+156.8,+2.13,+60.0,+0.18,,,,,,,
20230823,105658.27,,,,,,,,,$PDLM2,120156,+180.7,+6.45,+104.6,+0.53,,,,,,,
20230823,105658.29,,,,,,,,,$PDLM4,120156,+186.4,+30.08,+172.7,+7.35,,,,,,,
20230823,105658.46,,,,,,,,,$PDLM1,120156,+156.7,+2.13,+59.9,+0.18,,,,,,,
20230823,105658.47,,,,,,,,,$PDLM2,120156,+180.9,+6.46,+104.5,+0.54,,,,,,,
20230823,105658.49,,,,,,,,,$PDLM4,120156,+186.5,+30.15,+172.5,+7.39,,,,,,,
20230823,105658.66,,,,,,,,,$PDLM1,120156,+156.9,+2.13,+59.8,+0.18,,,,,,,
20230823,105658.67,,,,,,,,,$PDLM2,120156,+181.3,+6.43,+104.2,+0.55,,,,,,,
20230823,105658.7,,,,,,,,,$PDLM4,120156,+186.6,+30.15,+172.3,+7.44,,,,,,,
20230823,105658.86,,,,,,,,,$PDLM1,120157,+157.8,+2.13,+59.3,+0.18,,,,,,,
20230823,105658.87,,,,,,,,,$PDLM2,120157,+182.9,+6.36,+102.7,+0.55,,,,,,,
20230823,105658.9,,,,,,,,,$PDLM4,120157,+187.1,+29.94,+171.2,+7.38,,,,,,,
20230823,105659,42406,2.8147493,51.1388005,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105659.06,,,,,,,,,$PDLM1,120157,+157.3,+2.12,+59.3,+0.18,,,,,,,
20230823,105659.07,,,,,,,,,$PDLM2,120157,+182.3,+6.37,+103.1,+0.52,,,,,,,
20230823,105659.1,,,,,,,,,$PDLM4,120157,+186.8,+30.08,+171.6,+7.38,,,,,,,
20230823,105659.25,,,,,,,,,$PDLM1,120157,+156.9,+2.12,+59.8,+0.17,,,,,,,
20230823,105659.27,,,,,,,,,$PDLM2,120157,+181.0,+6.41,+104.4,+0.51,,,,,,,
20230823,105659.3,,,,,,,,,$PDLM4,120157,+186.3,+30.21,+172.6,+7.46,,,,,,,
20230823,105659.46,,,,,,,,,$PDLM1,120157,+156.9,+2.12,+60.1,+0.18,,,,,,,
20230823,105659.47,,,,,,,,,$PDLM2,120157,+180.8,+6.44,+104.5,+0.53,,,,,,,
20230823,105659.5,,,,,,,,,$PDLM4,120157,+186.4,+30.15,+172.6,+7.43,,,,,,,
20230823,105659.66,,,,,,,,,$PDLM1,120157,+156.6,+2.12,+60.1,+0.17,,,,,,,
20230823,105659.68,,,,,,,,,$PDLM2,120157,+180.6,+6.43,+104.4,+0.53,,,,,,,
20230823,105659.7,,,,,,,,,$PDLM4,120157,+186.3,+30.15,+172.8,+7.38,,,,,,,
20230823,105659.85,,,,,,,,,$PDLM1,120158,+156.5,+2.12,+60.1,+0.18,,,,,,,
20230823,105659.88,,,,,,,,,$PDLM2,120158,+180.3,+6.43,+104.3,+0.55,,,,,,,
20230823,105659.9,,,,,,,,,$PDLM4,120158,+186.1,+30.14,+172.6,+7.45,,,,,,,
20230823,105700,42406,2.8147493,51.1388007,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105700.06,,,,,,,,,$PDLM1,120158,+156.2,+2.12,+60.0,+0.18,,,,,,,
20230823,105700.08,,,,,,,,,$PDLM2,120158,+180.4,+6.43,+104.7,+0.57,,,,,,,
20230823,105700.11,,,,,,,,,$PDLM4,120158,+186.3,+30.08,+172.4,+7.52,,,,,,,
20230823,105700.39,,,,,,,,,$PDLM1,120158,+156.6,+2.10,+60.1,+0.19,,,,,,,
20230823,105700.75,,,,,,,,,$PDLM2,120158,+180.8,+6.29,+105.0,+0.66,,,,,,,
20230823,105700.77,,,,,,,,,$PDLM4,120158,+186.6,+29.72,+172.3,+7.77,,,,,,,
20230823,105700.79,,,,,,,,,$PDLM1,120158,+156.7,+2.10,+60.2,+0.20,,,,,,,
20230823,105700.81,,,,,,,,,$PDLM2,120158,+181.1,+6.27,+104.5,+0.68,,,,,,,
20230823,105700.84,,,,,,,,,$PDLM4,120158,+186.5,+29.67,+172.1,+7.69,,,,,,,
20230823,105700.86,,,,,,,,,$PDLM1,120158,+156.6,+2.12,+60.0,+0.18,,,,,,,
20230823,105700.88,,,,,,,,,$PDLM2,120158,+180.9,+6.42,+104.3,+0.56,,,,,,,
20230823,105700.91,,,,,,,,,$PDLM4,120158,+186.2,+30.01,+172.3,+7.43,,,,,,,
20230823,105700.94,,,,,,,,,$PDLM1,120159,+156.4,+2.13,+59.9,+0.18,,,,,,,
20230823,105700.97,,,,,,,,,$PDLM2,120159,+180.8,+6.45,+104.3,+0.53,,,,,,,
20230823,105701.0,,,,,,,,,$PDLM4,120159,+186.1,+30.06,+172.6,+7.51,,,,,,,
20230823,105701,42406,2.8147493,51.1388005,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105701.03,,,,,,,,,$PDLM1,120159,+156.7,+2.13,+59.7,+0.18,,,,,,,
20230823,105701.06,,,,,,,,,$PDLM2,120159,+180.8,+6.46,+104.3,+0.55,,,,,,,
20230823,105701.09,,,,,,,,,$PDLM4,120159,+186.0,+30.07,+172.8,+7.54,,,,,,,
20230823,105701.22,,,,,,,,,$PDLM1,120159,+156.9,+2.12,+59.6,+0.18,,,,,,,
20230823,105701.26,,,,,,,,,$PDLM2,120159,+180.8,+6.42,+104.2,+0.56,,,,,,,
20230823,105701.29,,,,,,,,,$PDLM4,120159,+186.1,+30.11,+172.6,+7.51,,,,,,,
20230823,105701.42,,,,,,,,,$PDLM1,120159,+156.7,+2.11,+59.7,+0.18,,,,,,,
20230823,105701.46,,,,,,,,,$PDLM2,120159,+180.7,+6.40,+104.4,+0.57,,,,,,,
20230823,105701.47,,,,,,,,,$PDLM4,120159,+186.1,+30.07,+172.7,+7.43,,,,,,,
20230823,105701.62,,,,,,,,,$PDLM1,120159,+156.2,+2.11,+60.4,+0.18,,,,,,,
20230823,105701.64,,,,,,,,,$PDLM2,120159,+180.4,+6.34,+105.6,+0.61,,,,,,,
20230823,105701.66,,,,,,,,,$PDLM4,120159,+186.2,+29.65,+172.9,+7.63,,,,,,,
20230823,105701.82,,,,,,,,,$PDLM1,120200,+156.0,+2.11,+60.8,+0.18,,,,,,,
20230823,105701.84,,,,,,,,,$PDLM2,120200,+180.3,+6.31,+105.6,+0.62,,,,,,,
20230823,105701.86,,,,,,,,,$PDLM4,120200,+186.4,+29.51,+172.8,+7.75,,,,,,,
20230823,105702,42406,2.8147493,51.1388007,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105702.05,,,,,,,,,$PDLM1,120200,+156.4,+2.12,+60.2,+0.18,,,,,,,
20230823,105702.06,,,,,,,,,$PDLM2,120200,+181.4,+6.44,+104.3,+0.57,,,,,,,
20230823,105702.09,,,,,,,,,$PDLM4,120200,+186.5,+30.02,+172.5,+7.50,,,,,,,
20230823,105702.25,,,,,,,,,$PDLM1,120200,+157.0,+2.12,+60.1,+0.17,,,,,,,
20230823,105702.26,,,,,,,,,$PDLM2,120200,+181.2,+6.48,+104.0,+0.54,,,,,,,
20230823,105702.29,,,,,,,,,$PDLM4,120200,+186.6,+30.17,+172.6,+7.41,,,,,,,
20230823,105702.45,,,,,,,,,$PDLM1,120200,+156.8,+2.13,+60.1,+0.17,,,,,,,
20230823,105702.47,,,,,,,,,$PDLM2,120200,+180.7,+6.48,+104.2,+0.51,,,,,,,
20230823,105702.49,,,,,,,,,$PDLM4,120200,+186.5,+30.10,+172.8,+7.38,,,,,,,
20230823,105702.65,,,,,,,,,$PDLM1,120200,+156.5,+2.12,+60.2,+0.17,,,,,,,
20230823,105702.67,,,,,,,,,$PDLM2,120200,+180.6,+6.42,+104.5,+0.49,,,,,,,
20230823,105702.69,,,,,,,,,$PDLM4,120200,+186.3,+30.06,+173.0,+7.35,,,,,,,
20230823,105702.85,,,,,,,,,$PDLM1,120201,+156.5,+2.11,+60.3,+0.17,,,,,,,
20230823,105702.87,,,,,,,,,$PDLM2,120201,+180.7,+6.39,+104.3,+0.51,,,,,,,
20230823,105702.9,,,,,,,,,$PDLM4,120201,+186.2,+30.05,+172.9,+7.37,,,,,,,
20230823,105703,42406,2.8147493,51.1388007,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105703.06,,,,,,,,,$PDLM1,120201,+155.9,+2.11,+60.6,+0.18,,,,,,,
20230823,105703.08,,,,,,,,,$PDLM2,120201,+180.5,+6.34,+105.3,+0.53,,,,,,,
20230823,105703.1,,,,,,,,,$PDLM4,120201,+186.0,+29.75,+173.2,+7.62,,,,,,,
20230823,105703.26,,,,,,,,,$PDLM1,120201,+155.6,+2.10,+61.0,+0.18,,,,,,,
20230823,105703.28,,,,,,,,,$PDLM2,120201,+179.9,+6.27,+106.2,+0.58,,,,,,,
20230823,105703.31,,,,,,,,,$PDLM4,120201,+185.9,+29.52,+173.5,+7.74,,,,,,,
20230823,105703.46,,,,,,,,,$PDLM1,120201,+156.4,+2.11,+60.3,+0.18,,,,,,,
20230823,105703.48,,,,,,,,,$PDLM2,120201,+180.4,+6.37,+104.4,+0.60,,,,,,,
20230823,105703.51,,,,,,,,,$PDLM4,120201,+186.2,+29.99,+172.7,+7.58,,,,,,,
20230823,105703.66,,,,,,,,,$PDLM1,120201,+156.5,+2.12,+60.0,+0.18,,,,,,,
20230823,105703.68,,,,,,,,,$PDLM2,120201,+180.9,+6.42,+103.9,+0.57,,,,,,,
20230823,105703.71,,,,,,,,,$PDLM4,120201,+186.3,+30.11,+172.5,+7.56,,,,,,,
20230823,105703.86,,,,,,,,,$PDLM1,120202,+156.7,+2.12,+60.0,+0.17,,,,,,,
20230823,105703.88,,,,,,,,,$PDLM2,120202,+181.2,+6.42,+104.3,+0.54,,,,,,,
20230823,105703.91,,,,,,,,,$PDLM4,120202,+186.1,+30.13,+172.8,+7.44,,,,,,,
20230823,105704,42406,2.8147493,51.1388007,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105704.06,,,,,,,,,$PDLM1,120202,+156.7,+2.13,+60.2,+0.18,,,,,,,
20230823,105704.08,,,,,,,,,$PDLM2,120202,+180.8,+6.43,+104.4,+0.56,,,,,,,
20230823,105704.11,,,,,,,,,$PDLM4,120202,+186.2,+30.16,+173.3,+7.43,,,,,,,
20230823,105704.25,,,,,,,,,$PDLM1,120202,+156.7,+2.12,+60.1,+0.18,,,,,,,
20230823,105704.28,,,,,,,,,$PDLM2,120202,+180.9,+6.43,+104.0,+0.59,,,,,,,
20230823,105704.31,,,,,,,,,$PDLM4,120202,+186.3,+30.12,+172.9,+7.55,,,,,,,
20230823,105704.45,,,,,,,,,$PDLM1,120202,+156.7,+2.11,+59.8,+0.18,,,,,,,
20230823,105704.48,,,,,,,,,$PDLM2,120202,+181.6,+6.39,+103.7,+0.60,,,,,,,
20230823,105704.51,,,,,,,,,$PDLM4,120202,+186.7,+30.04,+171.9,+7.49,,,,,,,
20230823,105704.66,,,,,,,,,$PDLM1,120202,+157.2,+2.11,+59.3,+0.18,,,,,,,
20230823,105704.69,,,,,,,,,$PDLM2,120202,+182.7,+6.31,+103.2,+0.63,,,,,,,
20230823,105704.72,,,,,,,,,$PDLM4,120202,+187.0,+29.92,+171.1,+7.45,,,,,,,
20230823,105704.86,,,,,,,,,$PDLM1,120203,+156.5,+2.12,+59.6,+0.18,,,,,,,
20230823,105704.89,,,,,,,,,$PDLM2,120203,+181.8,+6.39,+103.9,+0.59,,,,,,,
20230823,105704.92,,,,,,,,,$PDLM4,120203,+186.5,+30.05,+172.1,+7.47,,,,,,,
20230823,105705,42406,2.8147493,51.1388007,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105705.06,,,,,,,,,$PDLM1,120203,+156.2,+2.13,+59.9,+0.18,,,,,,,
20230823,105705.07,,,,,,,,,$PDLM2,120203,+180.7,+6.42,+104.3,+0.57,,,,,,,
20230823,105705.09,,,,,,,,,$PDLM4,120203,+186.3,+30.13,+172.8,+7.49,,,,,,,
20230823,105705.26,,,,,,,,,$PDLM1,120203,+156.5,+2.13,+59.9,+0.18,,,,,,,
20230823,105705.27,,,,,,,,,$PDLM2,120203,+180.6,+6.44,+104.3,+0.55,,,,,,,
20230823,105705.29,,,,,,,,,$PDLM4,120203,+186.3,+30.15,+172.8,+7.44,,,,,,,
20230823,105705.46,,,,,,,,,$PDLM1,120203,+156.5,+2.12,+59.9,+0.18,,,,,,,
20230823,105705.47,,,,,,,,,$PDLM2,120203,+180.7,+6.45,+104.5,+0.54,,,,,,,
20230823,105705.5,,,,,,,,,$PDLM4,120203,+186.3,+30.12,+172.6,+7.49,,,,,,,
20230823,105705.66,,,,,,,,,$PDLM1,120203,+156.4,+2.12,+60.1,+0.18,,,,,,,
20230823,105705.67,,,,,,,,,$PDLM2,120203,+180.7,+6.42,+104.2,+0.55,,,,,,,
20230823,105705.69,,,,,,,,,$PDLM4,120203,+186.5,+30.13,+172.5,+7.56,,,,,,,
20230823,105705.86,,,,,,,,,$PDLM1,120204,+156.6,+2.12,+59.8,+0.18,,,,,,,
20230823,105705.87,,,,,,,,,$PDLM2,120204,+181.3,+6.38,+103.8,+0.59,,,,,,,
20230823,105705.9,,,,,,,,,$PDLM4,120204,+186.8,+30.03,+172.2,+7.51,,,,,,,
20230823,105706,42406,2.8147493,51.1388007,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105706.06,,,,,,,,,$PDLM1,120204,+157.7,+2.12,+59.2,+0.19,,,,,,,
20230823,105706.07,,,,,,,,,$PDLM2,120204,+182.4,+6.29,+102.8,+0.66,,,,,,,
20230823,105706.1,,,,,,,,,$PDLM4,120204,+187.0,+29.78,+171.1,+7.55,,,,,,,
20230823,105706.26,,,,,,,,,$PDLM1,120204,+157.1,+2.12,+59.7,+0.18,,,,,,,
20230823,105706.28,,,,,,,,,$PDLM2,120204,+181.5,+6.36,+103.7,+0.60,,,,,,,
20230823,105706.3,,,,,,,,,$PDLM4,120204,+186.3,+30.00,+171.9,+7.49,,,,,,,
20230823,105706.46,,,,,,,,,$PDLM1,120204,+156.4,+2.12,+60.1,+0.18,,,,,,,
20230823,105706.48,,,,,,,,,$PDLM2,120204,+181.0,+6.44,+104.1,+0.54,,,,,,,
20230823,105706.5,,,,,,,,,$PDLM4,120204,+186.0,+30.15,+172.7,+7.38,,,,,,,
20230823,105706.66,,,,,,,,,$PDLM1,120204,+156.6,+2.12,+60.1,+0.18,,,,,,,
20230823,105706.68,,,,,,,,,$PDLM2,120204,+180.8,+6.44,+104.0,+0.49,,,,,,,
20230823,105706.71,,,,,,,,,$PDLM4,120204,+186.4,+30.10,+172.8,+7.38,,,,,,,
20230823,105706.86,,,,,,,,,$PDLM1,120205,+156.5,+2.12,+60.1,+0.18,,,,,,,
20230823,105706.88,,,,,,,,,$PDLM2,120205,+180.5,+6.43,+104.6,+0.48,,,,,,,
20230823,105706.91,,,,,,,,,$PDLM4,120205,+186.6,+30.11,+172.9,+7.35,,,,,,,
20230823,105707,42406,2.8147493,51.1388007,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105707.06,,,,,,,,,$PDLM1,120205,+156.1,+2.12,+60.1,+0.17,,,,,,,
20230823,105707.08,,,,,,,,,$PDLM2,120205,+180.6,+6.45,+104.6,+0.52,,,,,,,
20230823,105707.11,,,,,,,,,$PDLM4,120205,+186.2,+30.10,+172.8,+7.37,,,,,,,
20230823,105707.26,,,,,,,,,$PDLM1,120205,+155.8,+2.12,+60.4,+0.17,,,,,,,
20230823,105707.28,,,,,,,,,$PDLM2,120205,+180.2,+6.42,+104.3,+0.53,,,,,,,
20230823,105707.31,,,,,,,,,$PDLM4,120205,+185.8,+30.03,+172.9,+7.40,,,,,,,
20230823,105707.46,,,,,,,,,$PDLM1,120205,+154.6,+2.12,+61.0,+0.16,,,,,,,
20230823,105707.48,,,,,,,,,$PDLM2,120205,+179.0,+6.33,+105.7,+0.46,,,,,,,
20230823,105707.51,,,,,,,,,$PDLM4,120205,+185.4,+29.81,+173.9,+7.40,,,,,,,
20230823,105707.66,,,,,,,,,$PDLM1,120205,+155.2,+2.12,+60.7,+0.17,,,,,,,
20230823,105707.68,,,,,,,,,$PDLM2,120205,+179.9,+6.36,+105.5,+0.50,,,,,,,
20230823,105707.71,,,,,,,,,$PDLM4,120205,+185.9,+29.91,+173.4,+7.45,,,,,,,
20230823,105707.86,,,,,,,,,$PDLM1,120206,+156.5,+2.13,+60.1,+0.18,,,,,,,
20230823,105707.88,,,,,,,,,$PDLM2,120206,+180.7,+6.43,+104.2,+0.56,,,,,,,
20230823,105707.92,,,,,,,,,$PDLM4,120206,+186.5,+30.12,+172.4,+7.40,,,,,,,
20230823,105708,42406,2.8147493,51.1388005,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105708.05,,,,,,,,,$PDLM1,120206,+156.8,+2.13,+60.0,+0.17,,,,,,,
20230823,105708.09,,,,,,,,,$PDLM2,120206,+180.7,+6.44,+103.8,+0.53,,,,,,,
20230823,105708.12,,,,,,,,,$PDLM4,120206,+186.7,+30.15,+171.9,+7.38,,,,,,,
20230823,105708.26,,,,,,,,,$PDLM1,120206,+156.7,+2.13,+60.1,+0.17,,,,,,,
20230823,105708.29,,,,,,,,,$PDLM2,120206,+181.2,+6.43,+103.9,+0.55,,,,,,,
20230823,105708.31,,,,,,,,,$PDLM4,120206,+186.7,+30.15,+172.4,+7.44,,,,,,,
20230823,105708.45,,,,,,,,,$PDLM1,120206,+156.4,+2.13,+60.1,+0.18,,,,,,,
20230823,105708.47,,,,,,,,,$PDLM2,120206,+181.3,+6.44,+104.2,+0.55,,,,,,,
20230823,105708.49,,,,,,,,,$PDLM4,120206,+186.6,+30.15,+172.9,+7.43,,,,,,,
20230823,105708.65,,,,,,,,,$PDLM1,120206,+156.5,+2.13,+59.9,+0.18,,,,,,,
20230823,105708.67,,,,,,,,,$PDLM2,120206,+181.3,+6.44,+104.1,+0.56,,,,,,,
20230823,105708.69,,,,,,,,,$PDLM4,120206,+186.6,+30.10,+172.7,+7.41,,,,,,,
20230823,105708.85,,,,,,,,,$PDLM1,120207,+157.8,+2.14,+59.1,+0.17,,,,,,,
20230823,105708.87,,,,,,,,,$PDLM2,120207,+181.8,+6.44,+102.5,+0.59,,,,,,,
20230823,105708.89,,,,,,,,,$PDLM4,120207,+186.9,+30.09,+171.6,+7.23,,,,,,,
20230823,105709,42406,2.8147493,51.1388007,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105709.06,,,,,,,,,$PDLM1,120207,+158.0,+2.13,+59.1,+0.17,,,,,,,
20230823,105709.07,,,,,,,,,$PDLM2,120207,+181.5,+6.44,+102.7,+0.57,,,,,,,
20230823,105709.1,,,,,,,,,$PDLM4,120207,+186.7,+30.09,+171.3,+7.27,,,,,,,
20230823,105709.26,,,,,,,,,$PDLM1,120207,+157.2,+2.12,+59.6,+0.18,,,,,,,
20230823,105709.27,,,,,,,,,$PDLM2,120207,+180.7,+6.45,+104.0,+0.55,,,,,,,
20230823,105709.3,,,,,,,,,$PDLM4,120207,+186.4,+30.06,+172.3,+7.44,,,,,,,
20230823,105709.46,,,,,,,,,$PDLM1,120207,+157.2,+2.12,+59.8,+0.18,,,,,,,
20230823,105709.47,,,,,,,,,$PDLM2,120207,+180.8,+6.44,+104.1,+0.56,,,,,,,
20230823,105709.5,,,,,,,,,$PDLM4,120207,+186.4,+30.05,+172.7,+7.45,,,,,,,
20230823,105709.66,,,,,,,,,$PDLM1,120207,+156.7,+2.13,+60.0,+0.18,,,,,,,
20230823,105709.68,,,,,,,,,$PDLM2,120207,+180.8,+6.42,+104.4,+0.53,,,,,,,
20230823,105709.7,,,,,,,,,$PDLM4,120207,+186.3,+30.09,+172.7,+7.40,,,,,,,
20230823,105709.86,,,,,,,,,$PDLM1,120208,+156.4,+2.13,+60.1,+0.18,,,,,,,
20230823,105709.88,,,,,,,,,$PDLM2,120208,+180.8,+6.42,+104.6,+0.53,,,,,,,
20230823,105709.91,,,,,,,,,$PDLM4,120208,+186.4,+30.07,+172.6,+7.45,,,,,,,
20230823,105710,42406,2.8147493,51.1388007,2.3,46.8,0,1836,gps,,,,,,,,,,,,,
20230823,105710.06,,,,,,,,,$PDLM1,120208,+156.5,+2.13,+59.9,+0.17,,,,,,,
20230823,105710.08,,,,,,,,,$PDLM2,120208,+180.7,+6.45,+104.1,+0.53,,,,,,,
20230823,105710.11,,,,,,,,,$PDLM4,120208,+186.6,+30.11,+172.5,+7.33,,,,,,,
20230823,105710.26,,,,,,,,,$PDLM1,120208,+156.9,+2.13,+59.3,+0.16,,,,,,,
20230823,105710.31,,,,,,,,,$PDLM2,120208,+181.0,+6.46,+102.7,+0.48,,,,,,,
20230823,105710.33,,,,,,,,,$PDLM4,120208,+187.0,+30.16,+172.0,+7.02,,,,,,,
20230823,105710.46,,,,,,,,,$PDLM1,120208,+157.1,+2.14,+59.4,+0.16,,,,,,,
20230823,105710.48,,,,,,,,,$PDLM2,120208,+181.1,+6.46,+102.4,+0.45,,,,,,,
20230823,105710.5,,,,,,,,,$PDLM4,120208,+186.9,+30.13,+172.0,+7.03,,,,,,,
